|target.n.bnc.22|     target%1:10:00::
|manager.n.bnc.4938|     manager%1:18:00::
|manager.n.Finance.2763|     manager%1:18:00::
|manager.n.Sports.2360|     manager%1:18:00::
|manager.n.bnc.5000|     manager%1:18:00::
|manager.n.Finance.2766|     manager%1:18:00::
|manager.n.Sports.2411|     manager%1:18:00::
|manager.n.bnc.5156|     manager%1:18:00::
|manager.n.Finance.2815|     manager%1:18:00::
|manager.n.Sports.2413|     manager%1:18:00::
|manager.n.bnc.5192|     manager%1:18:00::
|manager.n.Finance.2871|     not found
|manager.n.Sports.2416|     manager%1:18:00::
|manager.n.bnc.5282|     manager%1:18:00::
|manager.n.Finance.2891|     manager%1:18:00::
|manager.n.Sports.2419|     manager%1:18:00::
|manager.n.bnc.5447|     manager%1:18:00::
|manager.n.Finance.2918|     not found
|manager.n.Sports.2428|     not found
|manager.n.bnc.5529|     manager%1:18:00::
|manager.n.Finance.2975|     not found
|manager.n.Sports.2430|     manager%1:18:00::
|manager.n.bnc.5583|     manager%1:18:00::
|manager.n.Finance.3007|     manager%1:18:00::
|manager.n.Sports.2452|     manager%1:18:00::
|manager.n.bnc.5816|     manager%1:18:00::
|manager.n.Finance.3039|     manager%1:18:00::
|manager.n.Sports.2483|     manager%1:18:00::
|manager.n.bnc.5838|     manager%1:18:00::
|manager.n.Finance.3041|     manager%1:18:00::
|manager.n.Sports.2489|     manager%1:18:00::
|manager.n.bnc.5888|     manager%1:18:00::
|manager.n.Finance.3086|     manager%1:18:00::
|manager.n.Sports.2551|     manager%1:18:00::
|manager.n.bnc.5978|     manager%1:18:00::
|manager.n.Finance.3136|     manager%1:18:00::
|manager.n.Sports.2580|     manager%1:18:00::
|manager.n.bnc.6042|     manager%1:18:00::
|manager.n.Finance.3170|     not found
|manager.n.Sports.2624|     manager%1:18:00::
|manager.n.bnc.6090|     manager%1:18:00::
|manager.n.Finance.3177|     manager%1:18:00::
|manager.n.Sports.2646|     manager%1:18:00::
|manager.n.bnc.6453|     manager%1:18:00::
|manager.n.Finance.3197|     not found
|manager.n.Sports.2674|     manager%1:18:00::
|manager.n.bnc.6495|     manager%1:18:00::
|manager.n.Finance.3215|     manager%1:18:00::
|manager.n.Sports.2679|     manager%1:18:00::
|manager.n.bnc.6514|     manager%1:18:00::
|manager.n.Finance.3249|     manager%1:18:00::
|manager.n.Sports.2684|     manager%1:18:00::
|manager.n.bnc.6673|     manager%1:18:00::
|manager.n.Finance.3270|     not found
|manager.n.Sports.2717|     manager%1:18:00::
|manager.n.bnc.6744|     manager%1:18:00::
|manager.n.Finance.3284|     manager%1:18:00::
|manager.n.Sports.2729|     manager%1:18:00::
|manager.n.bnc.6901|     manager%1:18:00::
|manager.n.Finance.3338|     not found
|manager.n.Sports.2741|     manager%1:18:00::
|manager.n.bnc.6951|     manager%1:18:00::
|manager.n.Finance.3350|     manager%1:18:00::
|manager.n.Sports.2774|     manager%1:18:00::
|manager.n.bnc.6991|     manager%1:18:00::
|manager.n.Finance.3371|     manager%1:18:00::
|manager.n.Sports.2804|     manager%1:18:00::
|manager.n.bnc.7027|     manager%1:18:00::
|manager.n.Finance.3397|     manager%1:18:00::
|manager.n.Sports.2814|     manager%1:18:00::
|manager.n.bnc.7064|     manager%1:18:00::
|manager.n.Finance.3449|     manager%1:18:00::
|manager.n.Sports.2866|     manager%1:18:00::
|manager.n.bnc.7166|     manager%1:18:00::
|manager.n.Finance.3524|     manager%1:18:00::
|manager.n.Sports.2907|     manager%1:18:00::
|manager.n.bnc.7167|     manager%1:18:00::
|manager.n.Finance.3688|     not found
|manager.n.Sports.2931|     manager%1:18:00::
|manager.n.bnc.7237|     manager%1:18:00::
|manager.n.Finance.3748|     not found
|manager.n.Sports.2965|     manager%1:18:00::
|manager.n.bnc.7406|     manager%1:18:00::
|manager.n.Finance.3853|     manager%1:18:00::
|manager.n.Sports.2972|     not found
|manager.n.bnc.7423|     manager%1:18:00::
|manager.n.Finance.3880|     manager%1:18:00::
|manager.n.Sports.3009|     manager%1:18:00::
|manager.n.bnc.7724|     manager%1:18:00::
|manager.n.Finance.3943|     not found
|manager.n.Sports.3011|     manager%1:18:00::
|manager.n.bnc.7756|     manager%1:18:00::
|manager.n.Finance.3947|     not found
|manager.n.Sports.3038|     manager%1:18:00::
|manager.n.bnc.7791|     manager%1:18:00::
|manager.n.Finance.4006|     manager%1:18:00::
|manager.n.Sports.3068|     manager%1:18:00::
|bill.n.bnc.12|     bill%1:10:04::
|bill.n.Finance.74|     bill%1:10:04::
|bill.n.Sports.1|     not found
|bill.n.bnc.33|     bill%1:10:04::
|bill.n.Finance.103|     bill%1:10:04::
|bill.n.Sports.7|     bill%1:10:04::
|bill.n.bnc.87|     bill%1:10:04::
|bill.n.Finance.131|     bill%1:10:04::
|bill.n.Sports.9|     not found
|bill.n.bnc.120|     bill%1:10:04::
|bill.n.Finance.186|     not found
|bill.n.Sports.10|     not found
|bill.n.bnc.124|     bill%1:10:04::
|bill.n.Finance.228|     bill%1:10:04::
|bill.n.Sports.11|     not found
|bill.n.bnc.182|     bill%1:10:04::
|bill.n.Finance.269|     bill%1:10:04::
|bill.n.Sports.12|     bill%1:10:04::
|bill.n.bnc.260|     bill%1:10:04::
|bill.n.Finance.405|     bill%1:10:04::
|bill.n.Sports.16|     bill%1:10:04::
|bill.n.bnc.285|     bill%1:10:04::
|bill.n.Finance.637|     not found
|bill.n.Sports.17|     not found
|bill.n.bnc.305|     bill%1:10:04::
|bill.n.Finance.677|     bill%1:10:04::
|bill.n.Sports.19|     not found
|bill.n.bnc.313|     bill%1:10:04::
|bill.n.Finance.721|     bill%1:10:04::
|bill.n.Sports.20|     bill%1:10:04::
|bill.n.bnc.357|     bill%1:10:04::
|bill.n.Finance.961|     bill%1:10:04::
|bill.n.Sports.21|     bill%1:10:04::
|bill.n.bnc.423|     bill%1:10:04::
|bill.n.Finance.989|     not found
|bill.n.Sports.25|     not found
|bill.n.bnc.506|     bill%1:10:04::
|bill.n.Finance.991|     not found
|bill.n.Sports.27|     bill%1:10:04::
|bill.n.bnc.544|     bill%1:10:04::
|bill.n.Finance.1058|     bill%1:10:04::
|bill.n.Sports.28|     not found
|bill.n.bnc.622|     bill%1:10:04::
|bill.n.Finance.1200|     bill%1:10:04::
|bill.n.Sports.30|     bill%1:10:04::
|bill.n.bnc.632|     bill%1:10:04::
|bill.n.Finance.1407|     not found
|bill.n.Sports.31|     not found
|bill.n.bnc.638|     bill%1:10:04::
|bill.n.Finance.1436|     bill%1:10:04::
|bill.n.Sports.33|     not found
|bill.n.bnc.645|     bill%1:10:04::
|bill.n.Finance.1504|     bill%1:10:04::
|bill.n.Sports.34|     not found
|bill.n.bnc.652|     bill%1:10:04::
|bill.n.Finance.1901|     not found
|bill.n.Sports.36|     bill%1:10:04::
|bill.n.bnc.674|     bill%1:10:04::
|bill.n.Finance.1984|     not found
|bill.n.Sports.37|     bill%1:10:04::
|bill.n.bnc.782|     bill%1:10:04::
|bill.n.Finance.2223|     not found
|bill.n.Sports.38|     not found
|bill.n.bnc.814|     bill%1:10:04::
|bill.n.Finance.2465|     bill%1:10:04::
|bill.n.Sports.40|     bill%1:10:04::
|bill.n.bnc.821|     bill%1:10:04::
|bill.n.Finance.2495|     bill%1:10:04::
|bill.n.Sports.42|     bill%1:10:04::
|bill.n.bnc.851|     bill%1:10:04::
|bill.n.Finance.2710|     not found
|bill.n.Sports.45|     not found
|bill.n.bnc.865|     bill%1:10:04::
|bill.n.Finance.2713|     not found
|bill.n.Sports.46|     not found
|bill.n.bnc.870|     bill%1:10:04::
|bill.n.Finance.2725|     not found
|bill.n.Sports.47|     not found
|bill.n.bnc.929|     bill%1:10:04::
|bill.n.Finance.3139|     bill%1:10:04::
|bill.n.Sports.49|     bill%1:10:04::
|bill.n.bnc.954|     bill%1:10:04::
|bill.n.Finance.3339|     bill%1:10:04::
|bill.n.Sports.50|     not found
|bill.n.bnc.982|     bill%1:10:04::
|bill.n.Finance.3397|     bill%1:10:04::
|bill.n.Sports.51|     not found
|bill.n.bnc.1083|     bill%1:10:04::
|bill.n.Finance.3425|     not found
|bill.n.Sports.55|     not found
|bill.n.bnc.1104|     bill%1:10:04::
|bill.n.Finance.4008|     bill%1:10:04::
|bill.n.Sports.56|     not found
|bill.n.bnc.1114|     bill%1:10:04::
|bill.n.Finance.4051|     bill%1:10:04::
|bill.n.Sports.61|     not found
|bill.n.bnc.1178|     bill%1:10:04::
|bill.n.Finance.4074|     bill%1:10:04::
|bill.n.Sports.62|     not found
|bill.n.bnc.1200|     bill%1:10:04::
|bill.n.Finance.4094|     bill%1:10:04::
|bill.n.Sports.66|     bill%1:10:04::
|bill.n.bnc.1232|     bill%1:10:04::
|bill.n.Finance.4172|     bill%1:10:04::
|bill.n.Sports.69|     not found
|bill.n.bnc.1251|     bill%1:10:04::
|bill.n.Finance.4219|     bill%1:10:04::
|bill.n.Sports.72|     bill%1:10:04::
|bill.n.bnc.1276|     bill%1:10:04::
|bill.n.Finance.4432|     not found
|bill.n.Sports.73|     bill%1:10:04::
|bill.n.bnc.1403|     bill%1:10:04::
|bill.n.Finance.4491|     bill%1:10:04::
|bill.n.Sports.74|     bill%1:10:04::
|bill.n.bnc.1418|     bill%1:10:04::
|bill.n.Finance.4493|     not found
|bill.n.Sports.76|     not found
|bill.n.bnc.1471|     bill%1:10:04::
|bill.n.Finance.4542|     bill%1:10:04::
|bill.n.Sports.78|     bill%1:10:04::
|bill.n.bnc.1565|     bill%1:10:04::
|bill.n.Finance.4790|     bill%1:10:04::
|bill.n.Sports.79|     bill%1:10:04::
|bill.n.bnc.1606|     bill%1:10:04::
|bill.n.Finance.4887|     bill%1:10:04::
|bill.n.Sports.82|     not found
|bill.n.bnc.1639|     bill%1:10:04::
|bill.n.Finance.4942|     bill%1:10:04::
|bill.n.Sports.83|     not found
|bill.n.bnc.1642|     bill%1:10:04::
|bill.n.Finance.4950|     bill%1:10:04::
|bill.n.Sports.85|     not found
|bill.n.bnc.1647|     bill%1:10:04::
|bill.n.Finance.5113|     not found
|bill.n.Sports.88|     not found
|bill.n.bnc.1666|     bill%1:10:04::
|bill.n.Finance.5157|     bill%1:10:04::
|bill.n.Sports.91|     bill%1:10:04::
|bill.n.bnc.1684|     bill%1:10:04::
|bill.n.Finance.5212|     bill%1:10:04::
|bill.n.Sports.92|     not found
|bill.n.bnc.1738|     bill%1:10:04::
|bill.n.Finance.5219|     bill%1:10:04::
|bill.n.Sports.95|     not found
|bill.n.bnc.1753|     bill%1:10:04::
|bill.n.Finance.5478|     bill%1:10:04::
|bill.n.Sports.96|     not found
|bill.n.bnc.1772|     bill%1:10:04::
|bill.n.Finance.5578|     bill%1:10:04::
|bill.n.Sports.97|     not found
|bill.n.bnc.1891|     bill%1:10:04::
|bill.n.Finance.5599|     not found
|bill.n.Sports.99|     not found
|bill.n.bnc.2076|     bill%1:10:04::
|bill.n.Finance.5628|     not found
|bill.n.Sports.101|     bill%1:10:04::
|bill.n.bnc.2102|     bill%1:10:04::
|bill.n.Finance.6181|     bill%1:10:04::
|bill.n.Sports.102|     bill%1:10:04::
|bill.n.bnc.2116|     bill%1:10:04::
|bill.n.Finance.6249|     bill%1:10:04::
|bill.n.Sports.103|     bill%1:10:04::
|bill.n.bnc.2282|     bill%1:10:04::
|bill.n.Finance.6320|     bill%1:10:04::
|bill.n.Sports.106|     bill%1:10:04::
|bill.n.bnc.2314|     bill%1:10:04::
|bill.n.Finance.6575|     not found
|bill.n.Sports.110|     not found
|bill.n.bnc.2355|     bill%1:10:04::
|bill.n.Finance.6672|     bill%1:10:04::
|bill.n.Sports.111|     not found
|bill.n.bnc.2373|     bill%1:10:04::
|bill.n.Finance.6724|     bill%1:10:04::
|bill.n.Sports.112|     not found
|bill.n.bnc.2398|     bill%1:10:04::
|bill.n.Finance.6764|     bill%1:10:04::
|bill.n.Sports.114|     not found
|bill.n.bnc.2402|     bill%1:10:04::
|bill.n.Finance.6871|     bill%1:10:04::
|bill.n.Sports.115|     not found
|bill.n.bnc.2418|     bill%1:10:04::
|bill.n.Finance.6974|     bill%1:10:04::
|bill.n.Sports.117|     bill%1:10:04::
|bill.n.bnc.2464|     bill%1:10:04::
|bill.n.Finance.7081|     bill%1:10:04::
|bill.n.Sports.121|     not found
|bill.n.bnc.2487|     bill%1:10:04::
|bill.n.Finance.7394|     not found
|bill.n.Sports.124|     bill%1:10:04::
|bill.n.bnc.2497|     bill%1:10:04::
|bill.n.Finance.7532|     bill%1:10:04::
|bill.n.Sports.125|     bill%1:10:04::
|bill.n.bnc.2501|     bill%1:10:04::
|bill.n.Finance.7675|     bill%1:10:04::
|bill.n.Sports.126|     bill%1:10:04::
|bill.n.bnc.2530|     bill%1:10:04::
|bill.n.Finance.7863|     bill%1:10:04::
|bill.n.Sports.127|     bill%1:10:04::
|bill.n.bnc.2535|     bill%1:10:04::
|bill.n.Finance.8075|     bill%1:10:04::
|bill.n.Sports.128|     bill%1:10:04::
|bill.n.bnc.2542|     bill%1:10:04::
|bill.n.Finance.8109|     bill%1:10:04::
|bill.n.Sports.129|     not found
|bill.n.bnc.2567|     bill%1:10:04::
|bill.n.Finance.8494|     bill%1:10:04::
|bill.n.Sports.133|     bill%1:10:04::
|bill.n.bnc.2593|     bill%1:10:04::
|bill.n.Finance.8536|     bill%1:10:04::
|bill.n.Sports.135|     bill%1:10:04::
|bill.n.bnc.2629|     bill%1:10:04::
|bill.n.Finance.8733|     bill%1:10:04::
|bill.n.Sports.138|     not found
|bill.n.bnc.2644|     bill%1:10:04::
|bill.n.Finance.8782|     bill%1:10:04::
|bill.n.Sports.145|     bill%1:10:04::
|bill.n.bnc.2799|     bill%1:10:04::
|bill.n.Finance.8801|     not found
|bill.n.Sports.146|     bill%1:10:04::
|bill.n.bnc.2823|     bill%1:10:04::
|bill.n.Finance.8869|     bill%1:10:04::
|bill.n.Sports.147|     not found
|bill.n.bnc.2858|     bill%1:10:04::
|bill.n.Finance.8974|     bill%1:10:04::
|bill.n.Sports.151|     bill%1:10:04::
|bill.n.bnc.2912|     bill%1:10:04::
|bill.n.Finance.9477|     not found
|bill.n.Sports.152|     bill%1:10:04::
|bill.n.bnc.3072|     bill%1:10:04::
|bill.n.Finance.9707|     bill%1:10:04::
|bill.n.Sports.154|     bill%1:10:04::
|bill.n.bnc.3127|     bill%1:10:04::
|bill.n.Finance.9999|     bill%1:10:04::
|bill.n.Sports.156|     bill%1:10:04::
|bill.n.bnc.3184|     bill%1:10:04::
|bill.n.Finance.10003|     not found
|bill.n.Sports.157|     bill%1:10:04::
|bill.n.bnc.3203|     bill%1:10:04::
|bill.n.Finance.10033|     not found
|bill.n.Sports.160|     bill%1:10:04::
|bill.n.bnc.3347|     bill%1:10:04::
|bill.n.Finance.10107|     bill%1:10:04::
|bill.n.Sports.166|     bill%1:10:04::
|bill.n.bnc.3372|     bill%1:10:04::
|bill.n.Finance.10638|     bill%1:10:04::
|bill.n.Sports.167|     bill%1:10:04::
|bill.n.bnc.3377|     bill%1:10:04::
|bill.n.Finance.10723|     bill%1:10:04::
|bill.n.Sports.172|     not found
|bill.n.bnc.3385|     bill%1:10:04::
|bill.n.Finance.10799|     bill%1:10:04::
|bill.n.Sports.173|     not found
|bill.n.bnc.3445|     bill%1:10:04::
|bill.n.Finance.10849|     not found
|bill.n.Sports.174|     not found
|bill.n.bnc.3485|     bill%1:10:04::
|bill.n.Finance.10904|     bill%1:10:04::
|bill.n.Sports.182|     not found
|bill.n.bnc.3488|     bill%1:10:04::
|bill.n.Finance.11087|     bill%1:10:04::
|bill.n.Sports.184|     bill%1:10:04::
|bill.n.bnc.3495|     bill%1:10:04::
|bill.n.Finance.11280|     bill%1:10:04::
|bill.n.Sports.185|     bill%1:10:04::
|bill.n.bnc.3500|     bill%1:10:04::
|bill.n.Finance.11452|     bill%1:10:04::
|bill.n.Sports.186|     bill%1:10:04::
|bill.n.bnc.3555|     bill%1:10:04::
|bill.n.Finance.11512|     not found
|bill.n.Sports.187|     bill%1:10:04::
|bill.n.bnc.3579|     bill%1:10:04::
|bill.n.Finance.11561|     bill%1:10:04::
|bill.n.Sports.191|     bill%1:10:04::
|bill.n.bnc.3581|     bill%1:10:04::
|bill.n.Finance.11567|     bill%1:10:04::
|bill.n.Sports.192|     bill%1:10:04::
|bill.n.bnc.3597|     bill%1:10:04::
|bill.n.Finance.11644|     bill%1:10:04::
|bill.n.Sports.193|     bill%1:10:04::
|bill.n.bnc.3604|     bill%1:10:04::
|bill.n.Finance.11669|     bill%1:10:04::
|bill.n.Sports.199|     bill%1:10:04::
|bill.n.bnc.3710|     bill%1:10:04::
|bill.n.Finance.11730|     bill%1:10:04::
|bill.n.Sports.200|     bill%1:10:04::
|bill.n.bnc.3728|     bill%1:10:04::
|bill.n.Finance.12079|     not found
|bill.n.Sports.201|     bill%1:10:04::
|bill.n.bnc.3792|     bill%1:10:04::
|bill.n.Finance.12347|     bill%1:10:04::
|bill.n.Sports.204|     bill%1:10:04::
|bill.n.bnc.3856|     bill%1:10:04::
|bill.n.Finance.12548|     not found
|bill.n.Sports.205|     bill%1:10:04::
|bill.n.bnc.3866|     bill%1:10:04::
|bill.n.Finance.12706|     not found
|bill.n.Sports.206|     bill%1:10:04::
|bill.n.bnc.3896|     bill%1:10:04::
|bill.n.Finance.12772|     bill%1:10:04::
|bill.n.Sports.207|     bill%1:10:04::
|performance.n.bnc.112|     performance%1:10:00::
|performance.n.Finance.23|     performance%1:10:00::
|performance.n.Sports.1|     performance%1:10:00::
|performance.n.bnc.131|     performance%1:10:00::
|performance.n.Finance.70|     performance%1:10:00::
|performance.n.Sports.10|     not found
|performance.n.bnc.287|     performance%1:10:00::
|performance.n.Finance.131|     performance%1:10:00::
|performance.n.Sports.37|     not found
|performance.n.bnc.291|     performance%1:10:00::
|performance.n.Finance.143|     performance%1:10:00::
|performance.n.Sports.79|     performance%1:10:00::
|performance.n.bnc.385|     performance%1:10:00::
|performance.n.Finance.169|     performance%1:10:00::
|performance.n.Sports.95|     not found
|performance.n.bnc.448|     performance%1:10:00::
|performance.n.Finance.198|     performance%1:10:00::
|performance.n.Sports.118|     performance%1:10:00::
|performance.n.bnc.535|     performance%1:10:00::
|performance.n.Finance.212|     performance%1:10:00::
|performance.n.Sports.138|     performance%1:10:00::
|performance.n.bnc.602|     not found
|performance.n.Finance.264|     performance%1:10:00::
|performance.n.Sports.200|     performance%1:10:00::
|performance.n.bnc.640|     performance%1:10:00::
|performance.n.Finance.273|     performance%1:10:00::
|performance.n.Sports.208|     performance%1:10:00::
|performance.n.bnc.868|     performance%1:10:00::
|performance.n.Finance.279|     performance%1:10:00::
|performance.n.Sports.244|     performance%1:10:00::
|performance.n.bnc.876|     performance%1:10:00::
|performance.n.Finance.320|     performance%1:10:00::
|performance.n.Sports.256|     performance%1:10:00::
|performance.n.bnc.928|     not found
|performance.n.Finance.346|     performance%1:10:00::
|performance.n.Sports.262|     not found
|performance.n.bnc.1013|     performance%1:10:00::
|performance.n.Finance.357|     performance%1:10:00::
|performance.n.Sports.265|     performance%1:10:00::
|performance.n.bnc.1353|     performance%1:10:00::
|performance.n.Finance.385|     not found
|performance.n.Sports.270|     not found
|performance.n.bnc.1595|     performance%1:10:00::
|performance.n.Finance.386|     performance%1:10:00::
|performance.n.Sports.278|     performance%1:10:00::
|performance.n.bnc.1714|     performance%1:10:00::
|performance.n.Finance.388|     performance%1:10:00::
|performance.n.Sports.295|     performance%1:10:00::
|performance.n.bnc.1792|     performance%1:10:00::
|performance.n.Finance.516|     performance%1:10:00::
|performance.n.Sports.321|     performance%1:10:00::
|performance.n.bnc.1802|     performance%1:10:00::
|performance.n.Finance.555|     performance%1:10:00::
|performance.n.Sports.335|     performance%1:10:00::
|performance.n.bnc.1805|     performance%1:10:00::
|performance.n.Finance.576|     performance%1:10:00::
|performance.n.Sports.383|     performance%1:10:00::
|performance.n.bnc.1905|     performance%1:10:00::
|performance.n.Finance.620|     performance%1:10:00::
|performance.n.Sports.390|     performance%1:10:00::
|performance.n.bnc.1985|     performance%1:10:00::
|performance.n.Finance.659|     performance%1:10:00::
|performance.n.Sports.396|     performance%1:10:00::
|performance.n.bnc.2059|     performance%1:10:00::
|performance.n.Finance.663|     performance%1:10:00::
|performance.n.Sports.427|     performance%1:10:00::
|performance.n.bnc.2099|     performance%1:10:00::
|performance.n.Finance.672|     performance%1:10:00::
|performance.n.Sports.435|     performance%1:10:00::
|performance.n.bnc.2303|     performance%1:10:00::
|performance.n.Finance.703|     performance%1:10:00::
|performance.n.Sports.450|     not found
|performance.n.bnc.2377|     performance%1:10:00::
|performance.n.Finance.758|     performance%1:10:00::
|performance.n.Sports.475|     performance%1:10:00::
|performance.n.bnc.2432|     performance%1:10:00::
|performance.n.Finance.770|     performance%1:10:00::
|performance.n.Sports.497|     performance%1:10:00::
|performance.n.bnc.2437|     performance%1:10:00::
|performance.n.Finance.771|     performance%1:10:00::
|performance.n.Sports.540|     performance%1:10:00::
|performance.n.bnc.2559|     performance%1:10:00::
|performance.n.Finance.831|     performance%1:10:00::
|performance.n.Sports.541|     performance%1:10:00::
|performance.n.bnc.2584|     performance%1:10:00::
|performance.n.Finance.947|     performance%1:10:00::
|performance.n.Sports.548|     not found
|performance.n.bnc.2620|     performance%1:10:00::
|performance.n.Finance.950|     performance%1:10:00::
|performance.n.Sports.553|     performance%1:10:00::
|performance.n.bnc.2639|     performance%1:10:00::
|performance.n.Finance.960|     not found
|performance.n.Sports.567|     not found
|performance.n.bnc.2755|     performance%1:10:00::
|performance.n.Finance.963|     performance%1:10:00::
|performance.n.Sports.615|     performance%1:10:00::
|performance.n.bnc.2772|     not found
|performance.n.Finance.1037|     performance%1:10:00::
|performance.n.Sports.642|     performance%1:10:00::
|performance.n.bnc.2855|     performance%1:10:00::
|performance.n.Finance.1052|     not found
|performance.n.Sports.665|     performance%1:10:00::
|performance.n.bnc.2890|     performance%1:10:00::
|performance.n.Finance.1083|     performance%1:10:00::
|performance.n.Sports.672|     performance%1:10:00::
|performance.n.bnc.2918|     performance%1:10:00::
|performance.n.Finance.1090|     performance%1:10:00::
|performance.n.Sports.688|     performance%1:10:00::
|performance.n.bnc.2942|     performance%1:10:00::
|performance.n.Finance.1109|     performance%1:10:00::
|performance.n.Sports.689|     performance%1:10:00::
|performance.n.bnc.3012|     performance%1:10:00::
|performance.n.Finance.1119|     not found
|performance.n.Sports.695|     performance%1:10:00::
|performance.n.bnc.3131|     performance%1:10:00::
|performance.n.Finance.1142|     performance%1:10:00::
|performance.n.Sports.723|     performance%1:10:00::
|performance.n.bnc.3183|     performance%1:10:00::
|performance.n.Finance.1163|     performance%1:10:00::
|performance.n.Sports.765|     performance%1:10:00::
|performance.n.bnc.3467|     performance%1:10:00::
|performance.n.Finance.1164|     performance%1:10:00::
|performance.n.Sports.767|     performance%1:10:00::
|performance.n.bnc.3601|     performance%1:10:00::
|performance.n.Finance.1187|     performance%1:10:00::
|performance.n.Sports.797|     performance%1:10:00::
|performance.n.bnc.3670|     performance%1:10:00::
|performance.n.Finance.1218|     performance%1:10:00::
|performance.n.Sports.838|     not found
|performance.n.bnc.3691|     performance%1:10:00::
|performance.n.Finance.1261|     performance%1:10:00::
|performance.n.Sports.844|     performance%1:10:00::
|performance.n.bnc.3867|     performance%1:10:00::
|performance.n.Finance.1269|     not found
|performance.n.Sports.883|     performance%1:10:00::
|performance.n.bnc.4436|     not found
|performance.n.Finance.1365|     performance%1:10:00::
|performance.n.Sports.895|     performance%1:10:00::
|performance.n.bnc.4653|     not found
|performance.n.Finance.1378|     performance%1:10:00::
|performance.n.Sports.909|     not found
|performance.n.bnc.4673|     performance%1:10:00::
|performance.n.Finance.1387|     performance%1:10:00::
|performance.n.Sports.911|     performance%1:10:00::
|performance.n.bnc.5067|     performance%1:10:00::
|performance.n.Finance.1415|     performance%1:10:00::
|performance.n.Sports.915|     not found
|performance.n.bnc.5118|     performance%1:10:00::
|performance.n.Finance.1445|     performance%1:10:00::
|performance.n.Sports.928|     performance%1:10:00::
|performance.n.bnc.5164|     performance%1:10:00::
|performance.n.Finance.1496|     performance%1:10:00::
|performance.n.Sports.943|     performance%1:10:00::
|performance.n.bnc.5210|     performance%1:10:00::
|performance.n.Finance.1539|     performance%1:10:00::
|performance.n.Sports.980|     performance%1:10:00::
|performance.n.bnc.5304|     performance%1:10:00::
|performance.n.Finance.1600|     performance%1:10:00::
|performance.n.Sports.982|     performance%1:10:00::
|performance.n.bnc.5399|     performance%1:10:00::
|performance.n.Finance.1613|     performance%1:10:00::
|performance.n.Sports.983|     performance%1:10:00::
|performance.n.bnc.5682|     performance%1:10:00::
|performance.n.Finance.1727|     performance%1:10:00::
|performance.n.Sports.985|     performance%1:10:00::
|performance.n.bnc.5799|     performance%1:10:00::
|performance.n.Finance.1731|     performance%1:10:00::
|performance.n.Sports.989|     performance%1:10:00::
|performance.n.bnc.5853|     performance%1:10:00::
|performance.n.Finance.1833|     performance%1:10:00::
|performance.n.Sports.1027|     performance%1:10:00::
|performance.n.bnc.5860|     performance%1:10:00::
|performance.n.Finance.1859|     performance%1:10:00::
|performance.n.Sports.1032|     performance%1:10:00::
|performance.n.bnc.5885|     performance%1:10:00::
|performance.n.Finance.1866|     performance%1:10:00::
|performance.n.Sports.1041|     performance%1:10:00::
|performance.n.bnc.5903|     performance%1:10:00::
|performance.n.Finance.1896|     performance%1:10:00::
|performance.n.Sports.1049|     performance%1:10:00::
|performance.n.bnc.6311|     performance%1:10:00::
|performance.n.Finance.2045|     performance%1:10:00::
|performance.n.Sports.1055|     performance%1:10:00::
|performance.n.bnc.6314|     performance%1:10:00::
|performance.n.Finance.2047|     performance%1:10:00::
|performance.n.Sports.1057|     performance%1:10:00::
|performance.n.bnc.6465|     performance%1:10:00::
|performance.n.Finance.2082|     performance%1:10:00::
|performance.n.Sports.1108|     performance%1:10:00::
|performance.n.bnc.6554|     performance%1:10:00::
|performance.n.Finance.2120|     not found
|performance.n.Sports.1118|     performance%1:10:00::
|performance.n.bnc.6597|     performance%1:10:00::
|performance.n.Finance.2127|     performance%1:10:00::
|performance.n.Sports.1120|     not found
|performance.n.bnc.6679|     performance%1:10:00::
|performance.n.Finance.2136|     performance%1:10:00::
|performance.n.Sports.1150|     performance%1:10:00::
|performance.n.bnc.6863|     performance%1:10:00::
|performance.n.Finance.2179|     performance%1:10:00::
|performance.n.Sports.1159|     performance%1:10:00::
|performance.n.bnc.6884|     performance%1:10:00::
|performance.n.Finance.2194|     performance%1:10:00::
|performance.n.Sports.1179|     performance%1:10:00::
|performance.n.bnc.6903|     performance%1:10:00::
|performance.n.Finance.2279|     performance%1:10:00::
|performance.n.Sports.1184|     not found
|performance.n.bnc.7010|     performance%1:10:00::
|performance.n.Finance.2329|     performance%1:10:00::
|performance.n.Sports.1185|     performance%1:10:00::
|performance.n.bnc.7258|     performance%1:10:00::
|performance.n.Finance.2335|     performance%1:10:00::
|performance.n.Sports.1210|     performance%1:10:00::
|performance.n.bnc.7365|     performance%1:10:00::
|performance.n.Finance.2389|     performance%1:10:00::
|performance.n.Sports.1213|     performance%1:10:00::
|performance.n.bnc.7380|     performance%1:10:00::
|performance.n.Finance.2426|     performance%1:10:00::
|performance.n.Sports.1224|     performance%1:10:00::
|performance.n.bnc.7408|     performance%1:10:00::
|performance.n.Finance.2456|     performance%1:10:00::
|performance.n.Sports.1235|     performance%1:10:00::
|performance.n.bnc.7416|     performance%1:10:00::
|performance.n.Finance.2488|     performance%1:10:00::
|performance.n.Sports.1238|     performance%1:10:00::
|performance.n.bnc.7494|     performance%1:10:00::
|performance.n.Finance.2522|     performance%1:10:00::
|performance.n.Sports.1252|     not found
